ck2_id,ck2_status,ck2_kind,ck3_counterpart,ck3_kind,confidence,evidence_ck2,evidence_ck3,reason
1701,kept,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:2770,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1710,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:2793,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1711,kept,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:2897,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1720,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:2920,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1721,kept,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:3024,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1730,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:3047,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1731,kept,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:3154,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1732,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:3174,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1733,kept,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:3279,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1900,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:3715,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1901,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:3822,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1902,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:3933,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1903,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4043,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1904,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4154,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1905,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4264,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1906,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4378,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1907,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4480,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1908,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4585,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1909,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4623,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1910,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4726,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1911,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4829,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1912,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:4931,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1913,kept,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:5033,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
1915,modified,character_event,education_and_childhood/child_personality_events.txt,event_folder,medium,events/childhood_personality_traits_events.txt:5184,game/events/education_and_childhood/child_personality_events.txt:1,"direct theme match; CK3 split childhood personality across two files, child_personality_events.txt cited as the anchor"
