ck3_loc_key,ck2_source,ck2_value,note
dynn_fae_15841,"common/dynasties name (literal, no CK2 loc key)",Myndothyryll,new key
dynn_fae_15842,"common/dynasties name (literal, no CK2 loc key)",Cu’Chryalis,new key
dynn_fae_15843,"common/dynasties name (literal, no CK2 loc key)",Nemathyll,new key
dynn_fae_15844,"common/dynasties name (literal, no CK2 loc key)",Vinecutter,new key
dynn_fae_15845,"common/dynasties name (literal, no CK2 loc key)",Treecarver,new key
dynn_fae_15846,"common/dynasties name (literal, no CK2 loc key)",Dinotrapper,new key
dynn_fae_15847,"common/dynasties name (literal, no CK2 loc key)",Dewcrawler,new key
dynn_fae_15848,"common/dynasties name (literal, no CK2 loc key)",Nighthunter,new key
dynn_fae_15849,"common/dynasties name (literal, no CK2 loc key)",Barksplitter,new key
dynn_fae_1585,"common/dynasties name (literal, no CK2 loc key)",Halman,new key
dynn_fae_15850,"common/dynasties name (literal, no CK2 loc key)",Stonehauler,new key
dynn_fae_15851,"common/dynasties name (literal, no CK2 loc key)",Woodswalker,new key
dynn_fae_15852,"common/dynasties name (literal, no CK2 loc key)",Gemcutter,new key
dynn_fae_15853,"common/dynasties name (literal, no CK2 loc key)",Stonesplitter,new key
dynn_fae_15854,"common/dynasties name (literal, no CK2 loc key)",Hearthforger,new key
dynn_fae_15855,"common/dynasties name (literal, no CK2 loc key)",Deepcrawler,new key
dynn_fae_15856,"common/dynasties name (literal, no CK2 loc key)",Tunneldigger,new key
dynn_fae_15857,"common/dynasties name (literal, no CK2 loc key)",Catellid,new key
dynn_fae_15858,"common/dynasties name (literal, no CK2 loc key)",Thuderid,new key
dynn_fae_15859,"common/dynasties name (literal, no CK2 loc key)",Dhorn,new key
dynn_fae_1586,"common/dynasties name (literal, no CK2 loc key)",Faller,new key
dynn_fae_1587,"common/dynasties name (literal, no CK2 loc key)",Jand,new key
dynn_fae_1588,"common/dynasties name (literal, no CK2 loc key)",of the Guard,new key
dynn_fae_1589,"common/dynasties name (literal, no CK2 loc key)",Talvo,new key
dynn_fae_159,"common/dynasties name (literal, no CK2 loc key)",Ghaulantatra,new key
dynn_fae_1590,"common/dynasties name (literal, no CK2 loc key)",Johannes,new key
dynn_fae_1591,"common/dynasties name (literal, no CK2 loc key)",Xaja,new key
dynn_fae_1592,"common/dynasties name (literal, no CK2 loc key)",Dalmont,new key
dynn_fae_1593,"common/dynasties name (literal, no CK2 loc key)",Mogwan,new key
dynn_fae_1594,"common/dynasties name (literal, no CK2 loc key)",Donnon,new key
dynn_fae_1595,"common/dynasties name (literal, no CK2 loc key)",Drem,new key
dynn_fae_1596,"common/dynasties name (literal, no CK2 loc key)",Kyrie,new key
dynn_fae_1597,"common/dynasties name (literal, no CK2 loc key)",Raine,new key
dynn_fae_1598,"common/dynasties name (literal, no CK2 loc key)",Rael,new key
dynn_fae_1599,"common/dynasties name (literal, no CK2 loc key)",Sants,new key
dynn_fae_16,"common/dynasties name (literal, no CK2 loc key)",Yaerthal,new key
dynn_fae_160,"common/dynasties name (literal, no CK2 loc key)",Arveiaturace,new key
dynn_fae_1600,"common/dynasties name (literal, no CK2 loc key)",Zantol,new key
dynn_fae_1601,"common/dynasties name (literal, no CK2 loc key)",Nirek,new key
dynn_fae_1602,"common/dynasties name (literal, no CK2 loc key)",Nashdeg,new key
dynn_fae_1603,"common/dynasties name (literal, no CK2 loc key)",Gostur,new key
dynn_fae_1604,"common/dynasties name (literal, no CK2 loc key)",Soont,new key
dynn_fae_1605,"common/dynasties name (literal, no CK2 loc key)",Bemvan,new key
dynn_fae_1606,"common/dynasties name (literal, no CK2 loc key)",Drethyl,new key
dynn_fae_1607,"common/dynasties name (literal, no CK2 loc key)",Krisos,new key
dynn_fae_1608,"common/dynasties name (literal, no CK2 loc key)",Lorastur,new key
dynn_fae_1609,"common/dynasties name (literal, no CK2 loc key)",Ventick,new key
dynn_fae_161,"common/dynasties name (literal, no CK2 loc key)",K'thi'hil,new key
dynn_fae_1610,"common/dynasties name (literal, no CK2 loc key)",Wresh,new key
dynn_fae_1611,"common/dynasties name (literal, no CK2 loc key)",Rantyne,new key
dynn_fae_1612,"common/dynasties name (literal, no CK2 loc key)",Babar,new key
dynn_fae_1613,"common/dynasties name (literal, no CK2 loc key)",Nekos,new key
dynn_fae_1614,"common/dynasties name (literal, no CK2 loc key)",Rowar,new key
dynn_fae_1615,"common/dynasties name (literal, no CK2 loc key)",Fenatril,new key
dynn_fae_1616,"common/dynasties name (literal, no CK2 loc key)",Roaryl,new key
dynn_fae_1617,"common/dynasties name (literal, no CK2 loc key)",Belveto,new key
dynn_fae_1618,"common/dynasties name (literal, no CK2 loc key)",Ghrym,new key
dynn_fae_1619,"common/dynasties name (literal, no CK2 loc key)",Wissan,new key
dynn_fae_162,"common/dynasties name (literal, no CK2 loc key)",Northreaver,new key
dynn_fae_1620,"common/dynasties name (literal, no CK2 loc key)",Haundle,new key
dynn_fae_1621,"common/dynasties name (literal, no CK2 loc key)",Lornen,new key
dynn_fae_1622,"common/dynasties name (literal, no CK2 loc key)",Shorntooth,new key
dynn_fae_1623,"common/dynasties name (literal, no CK2 loc key)",Sardron,new key
dynn_fae_1624,"common/dynasties name (literal, no CK2 loc key)",Calath,new key
dynn_fae_1625,"common/dynasties name (literal, no CK2 loc key)",Hornlar,new key
dynn_fae_1626,"common/dynasties name (literal, no CK2 loc key)",Keepfang,new key
dynn_fae_1627,"common/dynasties name (literal, no CK2 loc key)",Sunscale,new key
dynn_fae_1628,"common/dynasties name (literal, no CK2 loc key)",Lhargloroth,new key
dynn_fae_1629,"common/dynasties name (literal, no CK2 loc key)",of Araunt,new key
dynn_fae_163,"common/dynasties name (literal, no CK2 loc key)",Entaron,new key
dynn_fae_1630,"common/dynasties name (literal, no CK2 loc key)",Nightscale,new key
dynn_fae_1631,"common/dynasties name (literal, no CK2 loc key)",Mountainshaker,new key
dynn_fae_1632,"common/dynasties name (literal, no CK2 loc key)",Lammarask,new key
dynn_fae_1633,"common/dynasties name (literal, no CK2 loc key)",Anvilbrand,new key
dynn_fae_1634,"common/dynasties name (literal, no CK2 loc key)",Zamov,new key
dynn_fae_1635,"common/dynasties name (literal, no CK2 loc key)",Ynmal,new key
dynn_fae_1636,"common/dynasties name (literal, no CK2 loc key)",Uljinno,new key
dynn_fae_1637,"common/dynasties name (literal, no CK2 loc key)",Melauthaur,new key
dynn_fae_1638,"common/dynasties name (literal, no CK2 loc key)",Orlarrakh,new key
dynn_fae_1639,"common/dynasties name (literal, no CK2 loc key)",Dishk,new key
dynn_fae_164,"common/dynasties name (literal, no CK2 loc key)",Seafarer,new key
dynn_fae_1640,"common/dynasties name (literal, no CK2 loc key)",Flia,new key
dynn_fae_1641,"common/dynasties name (literal, no CK2 loc key)",Mew,new key
dynn_fae_1642,"common/dynasties name (literal, no CK2 loc key)",Shortbill,new key
dynn_fae_1643,"common/dynasties name (literal, no CK2 loc key)",Ringbill,new key
dynn_fae_1644,"common/dynasties name (literal, no CK2 loc key)",Blackback,new key
dynn_fae_1645,"common/dynasties name (literal, no CK2 loc key)",Greywing,new key
dynn_fae_1646,"common/dynasties name (literal, no CK2 loc key)",Yellowfoot,new key
dynn_fae_1647,"common/dynasties name (literal, no CK2 loc key)",Utternorth,new key
dynn_fae_1648,"common/dynasties name (literal, no CK2 loc key)",Silverdeckt,new key
dynn_fae_1649,"common/dynasties name (literal, no CK2 loc key)",Slatyback,new key
dynn_fae_165,"common/dynasties name (literal, no CK2 loc key)",Riveraxe,new key
dynn_fae_1650,"common/dynasties name (literal, no CK2 loc key)",White-eye,new key
dynn_fae_1651,"common/dynasties name (literal, no CK2 loc key)",Sootfeather,new key
dynn_fae_1652,"common/dynasties name (literal, no CK2 loc key)",Greymantle,new key
dynn_fae_1653,"common/dynasties name (literal, no CK2 loc key)",Jetmantle,new key
dynn_fae_1654,"common/dynasties name (literal, no CK2 loc key)",Whitedusk,new key
dynn_fae_1655,"common/dynasties name (literal, no CK2 loc key)",Redbill,new key
dynn_fae_1656,"common/dynasties name (literal, no CK2 loc key)",Brownhood,new key
dynn_fae_1657,"common/dynasties name (literal, no CK2 loc key)",Slenderbill,new key
dynn_fae_1658,"common/dynasties name (literal, no CK2 loc key)",Rosybreast,new key
dynn_fae_1659,"common/dynasties name (literal, no CK2 loc key)",Terner,new key
dynn_fae_166,"common/dynasties name (literal, no CK2 loc key)",Nordrak,new key
dynn_fae_1660,"common/dynasties name (literal, no CK2 loc key)",Threetoes,new key
dynn_fae_1661,"common/dynasties name (literal, no CK2 loc key)",El-Viddenvelp,new key
dynn_fae_1662,"common/dynasties name (literal, no CK2 loc key)",Imdree,new key
dynn_fae_1663,"common/dynasties name (literal, no CK2 loc key)",Taunador,new key
dynn_fae_1664,"common/dynasties name (literal, no CK2 loc key)",Shattermind,new key
dynn_fae_1665,"common/dynasties name (literal, no CK2 loc key)",Vul'xoqqir,new key
dynn_fae_1666,"common/dynasties name (literal, no CK2 loc key)",Xululka'aerr,new key
dynn_fae_1667,"common/dynasties name (literal, no CK2 loc key)",Zaulagratt,new key
dynn_fae_1668,"common/dynasties name (literal, no CK2 loc key)",Illoq'a'zarr,new key
dynn_fae_1669,"common/dynasties name (literal, no CK2 loc key)",Q'okenzat,new key
dynn_fae_167,"common/dynasties name (literal, no CK2 loc key)",Farrag,new key
dynn_fae_1670,"common/dynasties name (literal, no CK2 loc key)",Eezendruth,new key
dynn_fae_1671,"common/dynasties name (literal, no CK2 loc key)",V'lzathengrob,new key
dynn_fae_1672,"common/dynasties name (literal, no CK2 loc key)",Zolqenzuth,new key
dynn_fae_1673,"common/dynasties name (literal, no CK2 loc key)",El-Ulventuth,new key
dynn_fae_1674,"common/dynasties name (literal, no CK2 loc key)",Grolthenelp,new key
dynn_fae_1675,"common/dynasties name (literal, no CK2 loc key)",Quol'oth,new key
dynn_fae_1676,"common/dynasties name (literal, no CK2 loc key)",Zeemess,new key
dynn_fae_1677,"common/dynasties name (literal, no CK2 loc key)",Mohenclug,new key
dynn_fae_1678,"common/dynasties name (literal, no CK2 loc key)",Ohdeepemm,new key
dynn_fae_1679,"common/dynasties name (literal, no CK2 loc key)",Deecushef,new key
dynn_fae_168,"common/dynasties name (literal, no CK2 loc key)",Seesall,new key
dynn_fae_1680,"common/dynasties name (literal, no CK2 loc key)",Zush'utheq,new key
dynn_fae_1681,"common/dynasties name (literal, no CK2 loc key)",of Tu'narath,new key
dynn_fae_1682,"common/dynasties name (literal, no CK2 loc key)",of Githmir,new key
dynn_fae_1683,"common/dynasties name (literal, no CK2 loc key)",of T'n'rekris,new key
dynn_fae_1684,"common/dynasties name (literal, no CK2 loc key)",of Xamvadi'm,new key
dynn_fae_1685,"common/dynasties name (literal, no CK2 loc key)",Varsh,new key
dynn_fae_1686,"common/dynasties name (literal, no CK2 loc key)",Gul'othran,new key
dynn_fae_1687,"common/dynasties name (literal, no CK2 loc key)",Tu'narathi,new key
dynn_fae_1688,"common/dynasties name (literal, no CK2 loc key)",Githmiri,new key
dynn_fae_1689,"common/dynasties name (literal, no CK2 loc key)",T'n'rekrisi,new key
dynn_fae_169,"common/dynasties name (literal, no CK2 loc key)",Saltsight,new key
dynn_fae_1690,"common/dynasties name (literal, no CK2 loc key)",Xamvadi'mi,new key
dynn_fae_1691,"common/dynasties name (literal, no CK2 loc key)",Flumphslayer,new key
dynn_fae_1692,"common/dynasties name (literal, no CK2 loc key)",Ch'r'ai,new key
dynn_fae_1693,"common/dynasties name (literal, no CK2 loc key)",z'Gish,new key
dynn_fae_1694,"common/dynasties name (literal, no CK2 loc key)",of TorNav'roc,new key
dynn_fae_1695,"common/dynasties name (literal, no CK2 loc key)",K'liir,new key
dynn_fae_1696,"common/dynasties name (literal, no CK2 loc key)",Two-Skies,new key
dynn_fae_1697,"common/dynasties name (literal, no CK2 loc key)",z'Zerth,new key
dynn_fae_1698,"common/dynasties name (literal, no CK2 loc key)",of Shra'kt'lor,new key
dynn_fae_1699,"common/dynasties name (literal, no CK2 loc key)",of Zerth'ad'lun,new key
dynn_fae_17,"common/dynasties name (literal, no CK2 loc key)",Morueme,new key
dynn_fae_170,"common/dynasties name (literal, no CK2 loc key)",Drabforge,new key
dynn_fae_1700,"common/dynasties name (literal, no CK2 loc key)",Chaoscrafter,new key
dynn_fae_1701,"common/dynasties name (literal, no CK2 loc key)",Stillcenter,new key
dynn_fae_1702,"common/dynasties name (literal, no CK2 loc key)",Knower,new key
dynn_fae_1703,"common/dynasties name (literal, no CK2 loc key)",Endurance,new key
dynn_fae_1704,"common/dynasties name (literal, no CK2 loc key)",Anarkis,new key
dynn_fae_1705,"common/dynasties name (literal, no CK2 loc key)",Slaadvictor,new key
dynn_fae_1706,"common/dynasties name (literal, no CK2 loc key)",Soulmight,new key
dynn_fae_1707,"common/dynasties name (literal, no CK2 loc key)",Loyaul,new key
dynn_fae_1708,"common/dynasties name (literal, no CK2 loc key)",Farthinker,new key
dynn_fae_1709,"common/dynasties name (literal, no CK2 loc key)",of Limbo,new key
dynn_fae_171,"common/dynasties name (literal, no CK2 loc key)",Ilgar,new key
dynn_fae_1710,"common/dynasties name (literal, no CK2 loc key)",Elderlore,new key
dynn_fae_1711,"common/dynasties name (literal, no CK2 loc key)",Bristlecone,new key
dynn_fae_1712,"common/dynasties name (literal, no CK2 loc key)",Cupressus,new key
dynn_fae_1713,"common/dynasties name (literal, no CK2 loc key)",Juniper,new key
dynn_fae_1714,"common/dynasties name (literal, no CK2 loc key)",Baobab,new key
dynn_fae_1715,"common/dynasties name (literal, no CK2 loc key)",Ficus,new key
dynn_fae_1716,"common/dynasties name (literal, no CK2 loc key)",Redwood,new key
dynn_fae_1717,"common/dynasties name (literal, no CK2 loc key)",Foxtail,new key
dynn_fae_1718,"common/dynasties name (literal, no CK2 loc key)",Larix,new key
dynn_fae_1719,"common/dynasties name (literal, no CK2 loc key)",Limberpine,new key
dynn_fae_172,"common/dynasties name (literal, no CK2 loc key)",Seawatch,new key
dynn_fae_1720,"common/dynasties name (literal, no CK2 loc key)",Whitecedar,new key
dynn_fae_1721,"common/dynasties name (literal, no CK2 loc key)",Callitropsis,new key
dynn_fae_1722,"common/dynasties name (literal, no CK2 loc key)",Taxus,new key
dynn_fae_1723,"common/dynasties name (literal, no CK2 loc key)",Taxodium,new key
dynn_fae_1724,"common/dynasties name (literal, no CK2 loc key)",Quercus,new key
dynn_fae_1725,"common/dynasties name (literal, no CK2 loc key)",Aspenquake,new key
dynn_fae_1726,"common/dynasties name (literal, no CK2 loc key)",Hew Maan,new key
dynn_fae_1727,"common/dynasties name (literal, no CK2 loc key)",Eastscale,new key
dynn_fae_1728,"common/dynasties name (literal, no CK2 loc key)",Blueblood,new key
dynn_fae_1729,"common/dynasties name (literal, no CK2 loc key)",Cogbanner,new key
dynn_fae_173,"common/dynasties name (literal, no CK2 loc key)",Grandan,new key
dynn_fae_1730,"common/dynasties name (literal, no CK2 loc key)",Mathival,new key
dynn_fae_1731,"common/dynasties name (literal, no CK2 loc key)",Nightfang,new key
dynn_fae_1732,"common/dynasties name (literal, no CK2 loc key)",Fiddlefist,new key
dynn_fae_1733,"common/dynasties name (literal, no CK2 loc key)",Dragonscar,new key
dynn_fae_1734,"common/dynasties name (literal, no CK2 loc key)",Natten,new key
dynn_fae_1735,"common/dynasties name (literal, no CK2 loc key)",Mooncaller,new key
dynn_fae_1736,"common/dynasties name (literal, no CK2 loc key)",Goldflower,new key
dynn_fae_1737,"common/dynasties name (literal, no CK2 loc key)",Seasong,new key
dynn_fae_1738,"common/dynasties name (literal, no CK2 loc key)",Riversong,new key
dynn_fae_1739,"common/dynasties name (literal, no CK2 loc key)",Freefoot,new key
dynn_fae_174,"common/dynasties name (literal, no CK2 loc key)",Longroad,new key
dynn_fae_1740,"common/dynasties name (literal, no CK2 loc key)",Kathon,new key
dynn_fae_1741,"common/dynasties name (literal, no CK2 loc key)",Coldvein,new key
dynn_fae_1742,"common/dynasties name (literal, no CK2 loc key)",Tumblestrum,new key
dynn_fae_1743,"common/dynasties name (literal, no CK2 loc key)",Sulfvar,new key
dynn_fae_1744,"common/dynasties name (literal, no CK2 loc key)",Fararrow,new key
dynn_fae_1745,"common/dynasties name (literal, no CK2 loc key)",Tallguy,new key
dynn_fae_1746,"common/dynasties name (literal, no CK2 loc key)",Intandane,new key
dynn_fae_1747,"common/dynasties name (literal, no CK2 loc key)",Drakeblood,new key
dynn_fae_1748,"common/dynasties name (literal, no CK2 loc key)",Ambudkar,new key
dynn_fae_1749,"common/dynasties name (literal, no CK2 loc key)",Weaveseer,new key
dynn_fae_175,"common/dynasties name (literal, no CK2 loc key)",Shieldcleft,new key
dynn_fae_1750,"common/dynasties name (literal, no CK2 loc key)",Woodrow,new key
dynn_fae_1751,"common/dynasties name (literal, no CK2 loc key)",Skuldrak,new key
dynn_fae_1752,"common/dynasties name (literal, no CK2 loc key)",Sizziks,new key
dynn_fae_1753,"common/dynasties name (literal, no CK2 loc key)",Marthain,new key
dynn_fae_1754,"common/dynasties name (literal, no CK2 loc key)",Bronzebottom,new key
dynn_fae_1755,"common/dynasties name (literal, no CK2 loc key)",Cesso,new key
dynn_fae_1756,"common/dynasties name (literal, no CK2 loc key)",Stormfang,new key
dynn_fae_1757,"common/dynasties name (literal, no CK2 loc key)",Snaggletooth,new key
dynn_fae_1758,"common/dynasties name (literal, no CK2 loc key)",Verthisathurgiesh,new key
dynn_fae_1759,"common/dynasties name (literal, no CK2 loc key)",Kepeshkmolik,new key
