barony,county,ck3_province,seed_x,seed_y,current_centroid_x,current_centroid_y,dist_px,seed_in_current_cell,current_seed_source
b_trancana,c_immilmar,2149,5041,1406,5041.7,1404.0,2.1,yes,sampled
b_imnescar,c_imnescar,213,2686,2139,2685.7,2142.4,3.4,yes,capital_position
b_battlescarred_bard,c_imnescar,215,2660,2104,2708.0,2107.4,48.1,no,sampled
b_hydcont_hall,c_imnescar,214,2694,2102,2668.6,2101.3,25.4,no,sampled
b_carradoon_isle,c_impresk,2669,3255,2300,3249.5,2300.0,5.5,yes,capital_position
b_caradoon,c_impresk,2670,3262,2258,3292.3,2217.7,50.4,no,sampled
b_castle_trinity,c_impresk,2672,3239,2323,3269.3,2252.0,77.2,no,sampled
b_spirit_soaring,c_impresk,2671,3264,2286,3269.2,2335.7,49.9,no,sampled
b_imroley,c_imroley,1241,5510,2731,5509.7,2726.1,4.9,yes,capital_position
b_ingdals_arm,c_ingdals_arm,2836,4408,1948,4416.2,1950.9,8.7,yes,capital_position
b_cardended,c_ingdals_arm,2837,4427,1959,4393.0,1933.9,42.2,no,sampled
b_ingmur,c_ingmur,1673,5422,2122,5430.4,2121.4,8.5,yes,capital_position
b_majma,c_inkelvale,1382,6548,4453,6563.5,4444.0,17.9,yes,capital_position
b_qamisha,c_inkelvale,1383,6571,4463,6523.4,4492.0,55.8,no,sampled
b_inkrath,c_inkrath,2818,4967,2833,4956.5,2814.9,20.9,yes,capital_position
b_mesa,c_inkrath,2819,4976,2823,5001.8,2871.6,55.0,no,sampled
b_innarlith,c_innarlith,390,3984,2806,3997.5,2810.5,14.2,yes,capital_position
b_eamford,c_innarlith,391,3954,2778,3952.7,2850.1,72.1,no,sampled
b_stathmore,c_innarlith,392,4003,2817,3987.9,2762.4,56.6,no,sampled
b_kengarun,c_inner_ama,168,7869,482,7888.5,476.8,20.2,yes,capital_position
b_intibah,c_intibah,3500,5185,6263,5187.2,6267.0,4.6,yes,capital_position
b_noubin,c_intibah,3501,5199,6234,5196.5,6213.4,20.8,yes,sampled
b_inupras,c_inupras,1261,5756,2808,5764.0,2802.1,9.9,yes,capital_position
b_iomaport,c_ioma,243,2186,2245,2188.5,2253.6,9.0,yes,capital_position
b_ompalarn,c_ioma,244,2162,2223,2152.4,2239.4,19.0,yes,sampled
b_evth,c_irestone,2415,4232,3650,4228.6,3646.5,4.9,yes,capital_position
b_the_tor,c_iriaebor,2548,3045,1821,3046.8,1819.1,2.6,yes,capital_position
b_blacktalon,c_iriaebor,2551,3087,1799,3085.2,1811.5,12.7,yes,sampled
b_dragonrise_keep,c_iriaebor,2550,3061,1801,3087.6,1775.9,36.6,no,sampled
b_iriaebor,c_iriaebor,2549,3075,1809,3116.0,1789.4,45.4,no,sampled
b_saintkho,c_iris_spring,3118,6274,2169,6236.2,2184.6,40.9,yes,capital_position
b_iritasker,c_iritasker,2579,3098,1698,3100.6,1695.9,3.3,yes,capital_position
b_ironfang_deep,c_ironfang_deep,3620,3737,2157,3729.0,2157.5,8.0,yes,capital_position
b_dhoggari,c_ironfang_deep,3623,3722,2180,3757.7,2151.4,45.8,no,sampled
b_thogh,c_ironfang_deep,3621,3747,2147,3732.3,2129.7,22.7,no,sampled
b_zigila,c_ironfang_deep,3622,3726,2141,3738.6,2181.9,42.7,no,sampled
b_ironfang_keep,c_ironfang_keep,745,4156,1330,4153.6,1326.9,3.9,yes,capital_position
b_eastwall,c_ironfang_keep,746,4136,1311,4154.6,1297.1,23.2,no,sampled
b_tel_verinal,c_ironfang_keep,747,4163,1340,4164.5,1350.0,10.1,yes,sampled
b_ironmaster,c_ironmaster,1937,2035,455,2046.1,446.5,14.0,yes,capital_position
b_firestone,c_ironmaster,1938,2019,478,2009.6,466.0,15.3,yes,sampled
b_ironspur,c_ironspur,701,4398,1105,4407.8,1115.7,14.5,yes,capital_position
b_justins_mine,c_ironspur,702,4406,1117,4373.2,1106.9,34.3,no,sampled
b_samek,c_ironspur,703,4392,1117,4409.1,1073.4,46.8,no,sampled
b_jokkursbay,c_irphong,249,2254,2169,2261.1,2156.2,14.6,yes,capital_position
b_isfasan,c_isfasan,1633,5537,2280,5537.2,2282.2,2.2,yes,capital_position
b_eveh,c_isfasan,1634,5570,2288,5579.6,2288.1,9.6,yes,sampled
b_laho,c_isfasan,1635,5508,2253,5503.0,2261.4,9.8,yes,sampled
b_ishamar,c_ishamar_isles,16,896,3015,898.0,3013.5,2.5,yes,capital_position
b_ishau,c_ishau,620,2227,3433,2236.5,3428.0,10.8,yes,capital_position
b_iskashyoll,c_iskashyoll,430,2928,2610,2938.0,2599.4,14.6,yes,capital_position
b_khanall,c_iskashyoll,431,2901,2624,2873.8,2628.4,27.6,yes,sampled
b_badest,c_isle_of_prespur,1068,3901,1844,3900.1,1842.8,1.5,yes,capital_position
b_sana,c_isle_of_quelthiir,2488,5107,3828,5110.4,3820.4,8.3,yes,capital_position
b_ithal_pass,c_ithal_pass,435,3104,2616,3097.1,2615.9,7.0,yes,capital_position
b_formithlind,c_ithal_pass,436,3114,2606,3134.1,2601.8,20.6,no,sampled
b_ithan,c_ithan,104,458,2386,454.8,2390.4,5.5,yes,capital_position
b_ithmong,c_ithmong,1516,3350,3404,3348.3,3416.0,12.1,yes,capital_position
b_rabluff,c_ithmong,1517,3335,3427,3357.7,3358.3,72.4,no,sampled
b_loranse,c_ithmonn,2593,2789,2499,2773.8,2497.7,15.3,yes,capital_position
b_hostim,c_ithmonn,2594,2823,2497,2829.7,2478.1,20.0,yes,sampled
b_itiraf,c_itiraf,3265,5905,6114,5907.7,6114.7,2.7,yes,capital_position
b_badais,c_itiraf,3268,5928,6122,5921.3,6140.0,19.2,yes,sampled
b_samaybi,c_itiraf,3266,5909,6110,5931.4,6090.4,29.7,no,sampled
b_ixinos,c_ixinos,462,4216,2135,4216.9,2136.0,1.4,yes,capital_position
b_iyrandrar,c_iyrandrar,558,4273,2630,4273.0,2627.1,2.9,yes,capital_position
b_jaasa_hold,c_jaasa,1511,3503,3130,3504.5,3129.8,1.5,yes,capital_position
b_demongulch,c_jaasa,1513,3473,3103,3511.6,3098.1,38.9,yes,sampled
b_great_stronghold,c_jaasa,1512,3487,3154,3500.8,3159.1,14.7,yes,sampled
b_jab,c_jab,1243,5561,2907,5544.5,2900.7,17.6,yes,capital_position
b_jabal_sarahin,c_jabal_sarahin,3346,5942,5282,5945.2,5263.4,18.8,yes,capital_position
b_jade_gate,c_jade_gate,2975,7458,2026,7474.5,2020.1,17.5,yes,capital_position
b_panchun,c_jade_gate,2976,7488,2010,7407.4,2036.8,84.9,no,sampled
b_askix,c_jade_hills,2893,4693,2309,4688.5,2314.9,7.4,yes,capital_position
b_bratun,c_jade_hills,2894,4664,2282,4725.1,2320.8,72.4,no,sampled
b_leeside,c_jade_hills,2895,4677,2333,4682.1,2283.3,50.0,no,sampled
b_jahaka,c_jahaka_bay,614,1838,3386,1843.2,3383.0,6.0,yes,capital_position
b_kengabar,c_jahaka_bay,615,1822,3410,1797.7,3379.6,38.9,no,sampled
b_jajam,c_jajam,804,4066,625,4063.9,620.2,5.3,yes,capital_position
b_thapadan,c_jakadiri,3184,8031,5061,8032.2,5059.6,1.8,yes,capital_position
b_jalanthar,c_jalanthar,1922,2776,691,2766.6,687.5,10.0,yes,capital_position
b_moon_pass,c_jalanthar,1923,2795,703,2800.5,690.6,13.5,yes,sampled
b_jamal,c_jamal,3357,5400,5766,5407.3,5755.4,12.8,yes,capital_position
b_jaria,c_jaria,161,7771,779,7782.8,758.7,23.5,yes,capital_position
b_jarir,c_jarir,3119,6051,2020,6035.8,1998.2,26.6,yes,capital_position
b_tujul,c_jasan_pass,3378,6116,4803,6138.1,4792.9,24.3,yes,capital_position
b_suralah,c_jazayir_al_alfar,3565,5221,6607,5222.8,6605.9,2.1,yes,capital_position
b_jelnesh,c_jelnesh,3126,6503,2497,6507.3,2488.2,9.8,yes,capital_position
b_hedrun,c_jelvak,2300,4212,3275,4215.9,3272.0,4.9,yes,capital_position
b_jelvym,c_jelvym,1832,4720,1295,4734.0,1282.4,18.8,yes,capital_position
b_jeradin,c_jeradin,2251,4726,2919,4722.3,2913.7,6.5,yes,capital_position
b_jeranjah,c_jeranjah,3202,6813,5663,6803.7,5628.8,35.4,yes,capital_position
b_jebafi,c_jezarh_jadew,3577,7191,6300,7192.9,6279.5,20.6,yes,capital_position
b_amudani,c_jezarh_mah_alewd,3584,6921,6501,6920.4,6516.5,15.6,yes,capital_position
b_dawarout,c_jezarh_mar,3582,6798,6452,6800.1,6451.0,2.3,yes,capital_position
b_karza,c_jezarh_restakhaz,3586,6882,6597,6877.2,6608.3,12.3,yes,capital_position
b_al_qusanawat,c_jezarh_shemshar,3579,7255,6341,7256.5,6339.2,2.3,yes,capital_position
b_jhalhoran,c_jhalhoran,1607,5174,2544,5157.9,2528.6,22.3,yes,capital_position
b_dimish,c_jhalhoran,1608,5168,2513,5214.1,2569.2,72.7,no,sampled
b_jhalolokati,c_jhalolokati,3194,6802,4971,6807.5,4977.2,8.3,yes,capital_position
b_haimaq,c_jibal_al_taif,3250,5879,5548,5885.1,5545.4,6.6,yes,capital_position
b_jinutt,c_jinutt,3572,6546,6298,6554.6,6306.5,12.1,yes,capital_position
b_aprech,c_jinutt,3574,6526,6327,6565.1,6272.6,67.0,no,sampled
b_sarhak,c_jinutt,3573,6546,6329,6523.3,6335.2,23.5,yes,sampled
b_jorhat_shan,c_jorhat_shan,1255,6350,2677,6345.2,2665.4,12.6,yes,capital_position
b_joums,c_joums,655,2289,3716,2289.8,3703.6,12.4,yes,capital_position
b_degai,c_joums,656,2315,3699,2298.8,3743.6,47.5,no,sampled
b_joya,c_joya,2366,7935,4209,7965.2,4230.1,36.8,yes,capital_position
b_jugicha,c_jugicha,3151,7566,1197,7567.3,1195.4,2.1,yes,capital_position
b_athgard_keep,c_julkoun,2959,2528,1131,2527.6,1124.5,6.5,yes,capital_position
b_julkoun,c_julkoun,2960,2494,1127,2499.8,1116.9,11.6,yes,sampled
b_jumlat,c_jumlat,3489,5629,6128,5628.6,6114.5,13.5,yes,capital_position
b_dibba_qorewah,c_jumlat,3491,5580,6107,5586.8,6156.2,49.6,no,sampled
b_zaralfa,c_jumlat,3490,5596,6124,5580.0,6102.9,26.5,no,sampled
b_caldarth,c_jundarwood,412,3423,3038,3425.5,3035.5,3.5,yes,capital_position
b_arak,c_jungled_approach,1449,266,4928,302.6,4933.9,37.0,yes,capital_position
b_kaarekh,c_kaarekh,1559,3335,3615,3349.0,3599.6,20.8,yes,capital_position
b_olah_raga,c_kabus_highlands,2321,7505,4889,7502.5,4889.0,2.5,yes,capital_position
b_utara,c_kabut,2320,7583,4731,7586.0,4729.6,3.3,yes,capital_position
b_kadarasto,c_kadarasto,3529,6249,6165,6248.6,6165.7,0.8,yes,capital_position
b_milaydah,c_kadarasto,3530,6231,6177,6203.5,6200.9,36.5,no,sampled
b_salname,c_kadarasto,3532,6217,6167,6228.6,6172.7,13.0,no,sampled
b_taqqa,c_kadarasto,3531,6235,6181,6210.7,6178.7,24.4,no,sampled
b_kaget,c_kaget_valley,2317,7310,4699,7316.6,4685.8,14.8,yes,capital_position
b_kai_shan,c_kai_shan,3069,8115,3433,8117.9,3429.7,4.4,yes,capital_position
b_donghua,c_kai_shan,3071,8086,3406,8133.2,3533.5,136.0,no,sampled
b_guijiang,c_kai_shan,3072,8107,3456,8102.9,3486.1,30.4,no,sampled
b_qinggong,c_kai_shan,3070,8134,3445,8130.2,3359.3,85.8,no,sampled
b_kajiaruti,c_kajiaruti,3206,6667,5776,6684.8,5792.9,24.5,yes,capital_position
b_kalathtyr,c_kalathtyr,178,2596,2120,2598.1,2123.5,4.1,yes,capital_position
b_ankara,c_kalathtyr,179,2617,2108,2635.4,2095.2,22.4,no,sampled
b_sassalt,c_kalathtyr,181,2608,2116,2599.6,2095.0,22.6,no,sampled
b_wulen,c_kalathtyr,180,2617,2118,2631.0,2123.5,15.1,yes,sampled
b_kalish,c_kalish,2159,5201,1324,5201.9,1320.6,3.5,yes,capital_position
b_kalmins_grove,c_kalmins_grove,2691,2727,2356,2729.4,2353.3,3.6,yes,capital_position
b_hunters_tree,c_kalmins_grove,2693,2698,2329,2761.0,2358.4,69.5,no,sampled
b_old_oak_dell,c_kalmins_grove,2692,2752,2343,2697.2,2337.4,55.1,no,sampled
b_way_of_the_powrie,c_kalterland,837,3876,996,3898.1,993.1,22.3,yes,capital_position
b_kaluth,c_kaluth,37,857,2401,858.6,2396.5,4.8,yes,capital_position
b_kanaglym,c_kanaglym,3595,2737,1365,2737.0,1367.4,2.4,yes,capital_position
b_hunnabar,c_kanaglym,3597,2709,1371,2759.7,1376.6,51.0,no,sampled
b_nepenthe_basin,c_kanaglym,3596,2756,1377,2711.9,1370.4,44.6,no,sampled
b_kangste,c_kangste,3066,8017,1328,7982.2,1354.3,43.7,yes,capital_position
b_anzhoun,c_kangste,3067,7994,1340,8107.6,1241.1,150.6,no,sampled
b_kaoll,c_kaoll,2813,4943,2665,4946.2,2662.9,3.8,yes,capital_position
b_chiosina,c_kaoll,2814,4953,2638,4935.2,2695.5,60.2,no,sampled
b_kapuli,c_kapuli,3528,6360,5892,6354.7,5897.7,7.8,yes,capital_position
b_quarrelshigh,c_karlyns_vale,542,3094,1969,3099.5,1968.6,5.5,yes,capital_position
b_karmhold,c_karmsteppe,544,3207,2059,3194.2,2056.4,13.0,yes,capital_position
b_toshayuy,c_karoah,174,8009,720,8040.4,719.1,31.4,yes,capital_position
b_karon,c_karondar,1131,4212,1573,4239.1,1576.2,27.3,yes,capital_position
b_karzuwa,c_karzuwa,3261,5582,5489,5566.1,5499.8,19.3,yes,capital_position
b_kasal,c_kasal,3463,6692,6148,6694.4,6150.3,3.4,yes,capital_position
b_lyareka,c_kasal,3464,6727,6159,6728.4,6138.7,20.4,yes,sampled
b_kaslaib,c_kaslaib,3320,5336,5501,5299.0,5501.8,37.0,yes,capital_position
b_kasper,c_kasper,1281,6229,3230,6219.4,3227.8,9.8,yes,capital_position
b_etedin,c_kasper,1282,6258,3220,6270.0,3214.9,13.1,yes,sampled
b_kassa_stand,c_kassa_bay,1550,2809,3798,2802.9,3789.4,10.5,yes,capital_position
b_penshan,c_katakoro_pass,1467,6387,2985,6368.7,2987.5,18.5,yes,capital_position
b_fengze,c_katakoro_tundra,1472,7189,2960,7186.9,2950.2,10.0,yes,capital_position
b_kayari,c_kayari,173,7792,613,7821.5,613.4,29.5,yes,capital_position
b_keczulla,c_keczulla,205,2915,2071,2933.0,2061.1,20.6,yes,capital_position
b_karlyn_bridge,c_keczulla,206,2944,2059,2874.7,2070.6,70.2,no,sampled
b_kelazzan,c_kelazzan,1267,6045,3462,6059.0,3462.9,14.0,yes,capital_position
b_naguda,c_kelazzan,1268,6016,3435,6020.2,3454.2,19.6,yes,sampled
b_kelereng,c_kelereng_valley,2310,7343,4789,7309.9,4779.5,34.4,yes,capital_position
b_kellesar,c_kellesar,1269,6213,3511,6214.6,3510.9,1.6,yes,capital_position
b_keltar,c_keltar,321,2746,2726,2748.7,2727.2,2.9,yes,capital_position
b_evenstar,c_keltar,322,2764,2694,2772.8,2686.5,11.5,no,sampled
b_yuram,c_keltar,323,2766,2729,2758.3,2705.2,25.0,no,sampled
b_penong,c_keluh,2334,8025,4582,8019.9,4561.7,20.9,yes,capital_position
b_keluthar,c_keluthar,1744,5094,1791,5097.8,1790.1,3.9,yes,capital_position
b_bez_eska,c_keluthar,1745,5131,1789,5191.9,1791.7,60.9,no,sampled
b_naldiskor,c_keluthar,1746,5160,1797,5148.2,1788.9,14.3,yes,sampled
b_kelvins_cairn,c_kelvins_cairn,1931,2152,382,2146.4,373.6,10.1,yes,capital_position
b_kemati,c_kemati_valley,2357,7208,4264,7195.8,4252.7,16.7,yes,capital_position
b_lobcha,c_kemati_valley,2358,7228,4271,7272.5,4324.1,69.3,no,sampled
b_durkon,c_kera,2335,8052,4416,8064.0,4415.7,12.0,yes,capital_position
b_shokan,c_kera,2336,8082,4373,8045.8,4362.3,37.8,yes,sampled
b_asham,c_kesh,1609,5228,2483,5245.7,2484.9,17.8,yes,capital_position
b_sumelel,c_kesh,1610,5238,2473,5182.8,2470.1,55.3,no,sampled
b_ket_bel,c_ket_bel,1251,5533,2516,5544.4,2518.3,11.7,yes,capital_position
b_selatan,c_ketcheel,2322,7597,4828,7596.1,4825.4,2.8,yes,capital_position
b_kethid,c_kethid,2403,4111,4109,4111.1,4109.9,0.9,yes,capital_position
b_khaa,c_khaa,2186,5891,1725,5876.0,1718.7,16.2,yes,capital_position
b_khaelud,c_khaelud,3636,4564,2645,4557.5,2646.2,6.7,yes,capital_position
b_axebite,c_khaelud,3637,4574,2636,4582.0,2636.9,8.1,yes,sampled
b_khedvallahir,c_khedrun_valley,1970,2410,486,2407.4,487.6,3.0,yes,capital_position
b_shield_way,c_khedrun_valley,1971,2377,488,2369.0,492.3,9.1,yes,sampled
b_khelas,c_khelas,1376,6552,4352,6560.2,4343.8,11.6,yes,capital_position
b_sammal,c_khelas,1377,6518,4391,6501.8,4395.1,16.7,yes,sampled
b_kheldrivver,c_kheldrivver,2521,2590,1440,2567.2,1454.7,27.1,yes,capital_position
b_khivak,c_khivak,171,8037,371,8057.8,370.5,20.8,yes,capital_position
b_khol,c_khol,3169,6766,1479,6781.0,1477.1,15.1,yes,capital_position
b_murmaan,c_kholaa,2179,5803,1203,5805.1,1199.8,3.8,yes,capital_position
b_kholassa,c_kholassa,3178,7089,1727,7063.9,1686.2,47.9,yes,capital_position
b_kholtar,c_kholtar,2256,4386,3308,4382.1,3307.8,3.9,yes,capital_position
b_basincross,c_kholtar,2257,4429,3312,4446.5,3290.7,27.6,no,sampled
b_narakib,c_kholtar,2258,4404,3316,4425.0,3315.8,21.0,yes,sampled
b_buukhinkh,c_khopet_dag,2175,5879,1975,5879.5,1971.4,3.6,yes,capital_position
b_khuld,c_khuld,1247,5621,2608,5617.1,2608.0,3.9,yes,capital_position
b_muinach,c_khuld,1248,5670,2626,5645.1,2677.4,57.1,no,sampled
b_kiasia,c_kiasia,3421,3110,6320,3108.2,6316.5,3.9,yes,capital_position
b_gisetara,c_kiasia,3423,3079,6316,3041.1,6362.2,59.8,no,sampled
b_maligi,c_kiasia,3422,3130,6304,3179.6,6275.1,57.4,no,sampled
b_kilastann,c_kilastann,1653,5643,2253,5640.0,2265.1,12.4,yes,capital_position
b_sughra,c_kilastann,1654,5672,2243,5655.9,2225.8,23.6,yes,sampled
b_kindle,c_kindle,2504,4208,3505,4209.5,3504.6,1.6,yes,capital_position
b_waymoot,c_kings_forest,983,3335,1676,3332.7,1680.4,4.9,yes,capital_position
b_stag_steads,c_kings_forest,984,3362,1682,3365.1,1675.8,6.9,yes,sampled
b_kings_reach,c_kings_reach,1129,4206,1508,4220.6,1508.5,14.6,yes,capital_position
b_swords_pool,c_kings_reach,1130,4216,1498,4165.2,1492.2,51.1,no,sampled
b_kingsbay,c_kingsbay,2747,1975,1766,1977.2,1765.7,2.2,yes,capital_position
b_macsheehan,c_kingsbay,2748,1984,1758,1983.1,1736.7,21.3,no,sampled
b_gapure,c_kingshore,1179,5285,3658,5267.9,3662.8,17.8,yes,capital_position
b_nerahu,c_kingshore,1180,5256,3630,5333.6,3638.0,78.0,no,sampled
b_kinyo,c_kinyo,1551,2830,3718,2837.9,3701.4,18.4,yes,capital_position
b_kitbezi,c_kitbezi,3527,6344,5792,6343.7,5790.2,1.9,yes,capital_position
b_kituzeelal,c_kituzeelal,3114,6307,1637,6312.0,1624.9,13.0,yes,capital_position
b_klionna,c_klionna,1175,5395,3625,5392.2,3623.4,3.2,yes,capital_position
b_chavyondat,c_klionna,1176,5379,3636,5453.0,3581.2,92.1,no,sampled
b_helshagar,c_klionna,1178,5441,3611,5407.8,3595.4,36.7,no,sampled
b_tammat,c_klionna,1177,5389,3601,5433.3,3613.2,45.9,no,sampled
b_klondor,c_klondor,1595,5199,2643,5207.4,2657.0,16.3,yes,capital_position
b_nindur,c_klondor,1596,5183,2653,5206.8,2613.9,45.8,no,sampled
b_panas,c_kobar,2337,8011,4479,8014.4,4477.2,3.8,yes,capital_position
b_kochar_steppe,c_kochar_steppe,365,2932,2741,2932.9,2741.5,1.0,yes,capital_position
b_two_falls_end,c_kochar_steppe,367,2952,2753,2973.9,2751.0,22.0,yes,sampled
b_zains_crossing,c_kochar_steppe,366,2942,2731,2894.5,2721.9,48.4,no,sampled
b_kochung,c_kochung,3073,7789,3525,7757.3,3523.6,31.7,yes,capital_position
b_hengwei,c_kochung,3074,7855,3503,7902.7,3485.8,50.7,yes,sampled
b_kolapur,c_kolapur,1304,5645,3556,5645.8,3555.9,0.8,yes,capital_position
b_zelar,c_kolapur,1306,5629,3580,5594.9,3560.1,39.5,no,sampled
b_zhiyanyi,c_kolapur,1305,5656,3564,5700.6,3545.1,48.4,no,sampled
b_kolium,c_kolium,1819,4965,1264,4966.3,1264.3,1.4,yes,capital_position
b_kollyat,c_kollyat,2259,4306,3206,4306.7,3202.1,3.9,yes,capital_position
b_konigstadt,c_konig_hills,1380,6653,4357,6666.1,4346.7,16.7,yes,capital_position
b_ushalab,c_konig_hills,1381,6643,4393,6629.5,4403.2,16.9,yes,sampled
b_konigheim,c_konigheim,1372,6596,4260,6591.5,4268.5,9.6,yes,capital_position
b_natiasa,c_konigheim,1374,6581,4213,6635.7,4207.5,55.0,no,sampled
b_rurmpo,c_konigheim,1375,6630,4252,6644.8,4282.9,34.3,no,sampled
b_sivuzkma,c_konigheim,1373,6610,4240,6576.1,4186.9,63.0,no,sampled
b_korar,c_korar_hills,90,386,2757,386.4,2749.9,7.1,yes,capital_position
b_djerad_arandal,c_korar_hills,91,393,2716,419.5,2698.0,32.1,yes,sampled
b_caftenor,c_korinn,2769,2031,1303,2025.5,1319.7,17.6,yes,capital_position
b_kormul,c_kormul,2295,3810,3271,3794.8,3263.0,17.1,yes,capital_position
b_boyhill,c_kormul,2297,3796,3228,3817.3,3316.8,91.4,no,sampled
b_kinbarukth,c_kormul,2296,3819,3302,3835.6,3205.3,98.1,no,sampled
b_kothask,c_kothask,124,1025,2948,1028.1,2950.2,3.8,yes,capital_position
b_kouangi,c_kouangi,2147,5371,1637,5359.3,1627.8,14.9,yes,capital_position
b_kourmira,c_kourmira,3093,6217,1531,6216.6,1549.5,18.5,yes,capital_position
b_balenulalik,c_kourmira,3094,6211,1500,6147.9,1565.8,91.2,no,sampled
b_nanshark,c_kourmira,3096,6233,1582,6178.9,1490.4,106.5,no,sampled
b_tenji,c_kourmira,3095,6204,1555,6261.1,1507.1,74.5,no,sampled
b_krak_al_mazhar,c_krak_al_mazhar,3339,6167,5155,6176.1,5132.2,24.6,yes,capital_position
b_krak_al_niraan,c_krak_al_niraan,3329,5858,5174,5831.3,5195.4,34.2,yes,capital_position
b_ghaliha,c_krak_al_niraan,3330,5836,5204,5931.0,5161.9,103.9,no,sampled
b_krak_al_sajjaan,c_krak_al_sajjaan,3535,6174,6171,6173.9,6172.5,1.5,yes,capital_position
b_qudsamanah,c_krak_al_sajjaan,3536,6176,6128,6194.9,6090.6,41.9,no,sampled
b_touinana,c_krak_al_sajjaan,3537,6182,6148,6172.5,6121.6,28.1,no,sampled
b_krak_al_shidda,c_krak_al_shidda,3479,5539,6189,5537.9,6168.7,20.3,yes,capital_position
b_krak_al_uruj,c_krak_al_uruj,3520,6213,5931,6204.7,5938.9,11.5,yes,capital_position
b_sahala,c_krak_al_uruj,3521,6188,5909,6159.8,5911.7,28.3,yes,sampled
b_kresttet,c_kresttet,811,4269,509,4269.7,508.6,0.8,yes,capital_position
b_kront,c_kront,1822,4896,1401,4899.4,1398.5,4.2,yes,capital_position
b_southkrypt,c_kryptgarden_forest,2097,2322,894,2327.6,886.3,9.5,yes,capital_position
b_ku_akh,c_ku_akh,1627,5051,2518,5041.1,2517.3,10.0,yes,capital_position
b_panalu,c_ku_akh,1628,5051,2544,5076.7,2554.6,27.8,no,sampled
b_taicheng,c_kuan_road,3010,8074,2642,8072.9,2636.1,6.0,yes,capital_position
b_mudanramay,c_kuan_road,3012,8093,2653,8010.6,2627.7,86.2,no,sampled
b_nangong,c_kuan_road,3011,8084,2632,8133.8,2652.8,54.0,no,sampled
b_zhouramay,c_kuang_chu_road,3064,7875,1608,7860.8,1620.9,19.2,yes,capital_position
b_shanchun,c_kuang_chu_road,3065,7869,1635,7914.4,1513.6,129.6,no,sampled
b_sumitra,c_kumandang,2311,7546,4688,7554.1,4677.5,13.3,yes,capital_position
b_simbilan,c_kuning,3181,7615,5024,7611.5,4985.5,38.6,yes,capital_position
b_kuo_meilan,c_kuo_meilan,3059,8070,1569,8081.9,1532.9,38.0,yes,capital_position
b_kupote,c_kupoteza,3432,4116,5942,4119.1,5939.8,3.8,yes,capital_position
b_kuraakim,c_kuraakim,2284,3896,3496,3909.3,3490.7,14.3,yes,capital_position
b_kurrsh,c_kurrsh,581,3933,2706,3929.1,2706.8,4.0,yes,capital_position
b_kurth,c_kurth,1136,4116,1418,4121.9,1404.9,14.4,yes,capital_position
b_maskyrs_eye,c_kurth,1137,4109,1430,4111.4,1448.6,18.7,no,sampled
b_kushk,c_kushk,1504,6454,2602,6456.0,2591.9,10.3,yes,capital_position
b_dabterm,c_kushk,1506,6516,2610,6498.6,2637.7,32.7,no,sampled
b_shama,c_kushk,1505,6497,2614,6517.6,2609.7,21.0,yes,sampled
b_kwachow,c_kwachow,3154,7333,1666,7335.3,1665.0,2.5,yes,capital_position
b_kzelter,c_kzelter,440,3167,2667,3161.8,2680.7,14.6,yes,capital_position
b_xora,c_kzelter,441,3200,2651,3188.7,2636.1,18.7,yes,sampled
b_laas,c_laas,647,2125,3707,2117.3,3701.5,9.5,yes,capital_position
b_easthaven,c_lac_dinneshere,1926,2135,431,2129.4,432.9,5.9,yes,capital_position
b_caer_dineval,c_lac_dinneshere,1927,2115,435,2155.7,421.4,42.9,no,sampled
b_lachom,c_lachom,588,3614,2403,3615.3,2408.9,6.0,yes,capital_position
b_lagiluri,c_lagiluri,1495,6637,2491,6642.0,2488.6,5.6,yes,capital_position
b_namuto,c_lagiluri,1496,6624,2497,6683.5,2468.2,66.1,no,sampled
b_lahib,c_lahib_island,3402,5103,5352,5105.6,5348.5,4.4,yes,capital_position
b_laila,c_laila,1534,3554,3333,3556.8,3336.4,4.4,yes,capital_position
b_hila,c_laila,1535,3538,3357,3520.4,3353.3,18.0,yes,sampled
