ck2_id,ck3_id,namespace,kind,ck3_type,theme,emitted,live,score,mapped,total,gates,calls,loc_keys,source_file
FaerunSocieties.101,fae_faerunsocieties.101,fae_faerunsocieties,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,FaerunSocieties.102,,events/faerun_Societies.txt
FaerunSocieties.102,fae_faerunsocieties.102,fae_faerunsocieties,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_harpers_invite;EVTDESC_harpers_invite,events/faerun_Societies.txt
FaerunSocieties.2,fae_faerunsocieties.2,fae_faerunsocieties,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,FaerunSocieties.201,,events/faerun_Societies.txt
FaerunSocieties.201,fae_faerunsocieties.201,fae_faerunsocieties,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,FaerunSocieties.202,,events/faerun_Societies.txt
FaerunSocieties.202,fae_faerunsocieties.202,fae_faerunsocieties,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_cultofdragon_invite;EVTDESC_cultofdragon_invite,events/faerun_Societies.txt
FaerunSocieties.3,fae_faerunsocieties.3,fae_faerunsocieties,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,FaerunSocieties.301,,events/faerun_Societies.txt
FaerunSocieties.301,fae_faerunsocieties.301,fae_faerunsocieties,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,FaerunSocieties.302,,events/faerun_Societies.txt
FaerunSocieties.302,fae_faerunsocieties.302,fae_faerunsocieties,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_arcanebros_invite;EVTDESC_arcanebros_invite,events/faerun_Societies.txt
FaerunSocieties.4,fae_faerunsocieties.4,fae_faerunsocieties,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,FaerunSocieties.401,,events/faerun_Societies.txt
FaerunSocieties.401,fae_faerunsocieties.401,fae_faerunsocieties,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,FaerunSocieties.402,,events/faerun_Societies.txt
FaerunSocieties.402,fae_faerunsocieties.402,fae_faerunsocieties,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_shadowthieves_invite;EVTDESC_shadowthieves_invite,events/faerun_Societies.txt
FaerunSocieties.90000,fae_faerunsocieties.65535,fae_faerunsocieties,character_event,character_event,war,yes,no,0.536,15,28,score;from_scope;dead_call;ck2_variable;unsaved_scope,FaerunSocieties.90002;FaerunSocieties.90001,EVTOPTA_FAERUNSOCIETIES.90000;EVTOPTB_FAERUNSOCIETIES.90000;EVTNAME_FAERUNSOCIETIES.90000;EVTDESC_FAERUNSOCIETIES.90000,events/faerun_Societies.txt
FaerunSocieties.90001,fae_faerunsocieties.65534,fae_faerunsocieties,character_event,character_event,war,yes,no,0.750,3,4,score;unsaved_scope,,EVTOPTA_FAERUNSOCIETIES.90001;EVTDESC_FAERUNSOCIETIES.90001,events/faerun_Societies.txt
FaerunSocieties.90002,fae_faerunsocieties.65533,fae_faerunsocieties,character_event,character_event,war,yes,no,0.500,11,22,score;from_scope;dead_call;ck2_variable;unsaved_scope,HFP.10100;HFP.10100,EVTOPTA_WOL_11001;EVTOPTA_HF_10096;EVTNAME_FAERUNSOCIETIES.90000;EVTDESC_FAERUNSOCIETIES.90002,events/faerun_Societies.txt
FaerunSocieties.90003,fae_faerunsocieties.65532,fae_faerunsocieties,character_event,character_event,war,yes,no,0.556,5,9,score;unsaved_scope,,EVTOPTA_FAERUNSOCIETIES.90003;EVTNAME_FAERUNSOCIETIES.90000;EVTDESC_FAERUNSOCIETIES.90003,events/faerun_Societies.txt
FaerunSocieties.90004,fae_faerunsocieties.65531,fae_faerunsocieties,character_event,character_event,default,yes,no,0.000,0,6,score;from_scope;dead_call;unsaved_scope,FaerunSocieties.90005,,events/faerun_Societies.txt
FaerunSocieties.90005,fae_faerunsocieties.65530,fae_faerunsocieties,character_event,character_event,diplomacy,yes,no,0.250,2,8,score;from_scope;unsaved_scope,,EVTOPTA_FAERUNSOCIETIES.90005;EVTOPTB_FAERUNSOCIETIES.90005;EVTDESC_FAERUNSOCIETIES.90005,events/faerun_Societies.txt
FaerunSocieties.90006,fae_faerunsocieties.65529,fae_faerunsocieties,character_event,character_event,default,yes,no,0.000,0,3,score;from_scope;unsaved_scope,,,events/faerun_Societies.txt
FaerunSorcerer.1,fae_faerunsorcerer.1,fae_faerunsorcerer,character_event,character_event,default,yes,no,0.333,1,3,score,,,events/faerun_Sorcerer.txt
FaerunSorcerer.2,fae_faerunsorcerer.2,fae_faerunsorcerer,long_character_event,character_event,default,yes,no,0.750,9,12,score,,OK;sorcerer_event_desc1a,events/faerun_Sorcerer.txt
FaerunSorcerer.3,fae_faerunsorcerer.3,fae_faerunsorcerer,long_character_event,character_event,default,yes,yes,1.000,0,0,,,ok;sorcerer_event_desc1b,events/faerun_Sorcerer.txt
FaerunSorcerer.4,fae_faerunsorcerer.4,fae_faerunsorcerer,character_event,character_event,default,yes,no,0.625,10,16,score,,,events/faerun_Sorcerer.txt
FaerunSorcerer.5,fae_faerunsorcerer.5,fae_faerunsorcerer,character_event,character_event,default,yes,no,0.750,3,4,score,,,events/faerun_Sorcerer.txt
HERA.100,fae_hera.100,fae_hera,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,HERA.101,,events/faerun_heralds_events.txt
HERA.1000,fae_hera.1000,fae_hera,character_event,character_event,default,yes,no,0.200,2,10,score;dead_call,HERA.1001,,events/faerun_heralds_events.txt
HERA.1001,fae_hera.1001,fae_hera,character_event,character_event,default,yes,no,0.000,0,3,score;dead_call,HERA.1002,,events/faerun_heralds_events.txt
HERA.1002,fae_hera.1002,fae_hera,character_event,character_event,default,yes,no,0.667,2,3,score;from_scope;dead_call;unsaved_scope,HERA.1003,,events/faerun_heralds_events.txt
HERA.1003,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_heralds_events.txt
HERA.1004,fae_hera.1004,fae_hera,character_event,character_event,learning,yes,no,0.837,36,43,score;dead_call,HERA.1005;HERA.1006;HERA.1007;HERA.1008;HERA.1009;HERA.1010,EVTOPTA_HERA_300;EVTOPTB_HERA_300;EVTOPTC_HERA_300;EVTDESC_HERA_300,events/faerun_heralds_events.txt
HERA.1005,fae_hera.1005,fae_hera,character_event,character_event,learning,yes,no,0.250,1,4,score;dead_call;unsaved_scope,HERA.307,EVTOPTA_HERA_301;EVTDESC_HERA_301,events/faerun_heralds_events.txt
HERA.1006,fae_hera.1006,fae_hera,character_event,character_event,learning,yes,no,0.250,1,4,score;dead_call;unsaved_scope,HERA.308,EVTOPTA_HERA_302;EVTDESC_HERA_302,events/faerun_heralds_events.txt
HERA.1007,fae_hera.1007,fae_hera,character_event,character_event,learning,yes,no,0.250,1,4,score;dead_call;unsaved_scope,HERA.309,EVTOPTA_HERA_303;EVTDESC_HERA_303,events/faerun_heralds_events.txt
HERA.1008,fae_hera.1008,fae_hera,character_event,character_event,learning,yes,no,0.250,1,4,score;dead_call;unsaved_scope,HERA.310,EVTOPTA_HERA_304;EVTDESC_HERA_304,events/faerun_heralds_events.txt
HERA.1009,fae_hera.1009,fae_hera,character_event,character_event,learning,yes,no,0.167,1,6,score;dead_call;unsaved_scope,HERA.311,EVTOPTA_HERA_305;EVTDESC_HERA_305,events/faerun_heralds_events.txt
HERA.101,fae_hera.101,fae_hera,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,HERA.102,,events/faerun_heralds_events.txt
HERA.1010,fae_hera.1010,fae_hera,character_event,character_event,learning,yes,no,0.250,1,4,score;dead_call;unsaved_scope,HERA.312,EVTOPTA_HERA_306;EVTDESC_HERA_306,events/faerun_heralds_events.txt
HERA.102,fae_hera.102,fae_hera,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_HERA_102;EVTDESC_HERA_102,events/faerun_heralds_events.txt
HERA.110,fae_hera.110,fae_hera,character_event,character_event,default,yes,no,0.353,6,17,score;dead_call,HERA.111,,events/faerun_heralds_events.txt
HERA.111,fae_hera.111,fae_hera,character_event,character_event,default,yes,no,0.706,12,17,score,,,events/faerun_heralds_events.txt
HERA.200,fae_hera.200,fae_hera,character_event,character_event,learning,yes,no,0.000,0,1,score;dead_call,HERA.201,EVTOPTA_HERA_200;EVTDESC_HERA_200,events/faerun_heralds_events.txt
HERA.201,fae_hera.201,fae_hera,character_event,character_event,learning,yes,no,0.000,0,2,score;dead_call,HERA.202,EVTOPTA_HERA_201;EVTOPTB_HERA_201;EVTDESC_HERA_201,events/faerun_heralds_events.txt
HERA.202,fae_hera.202,fae_hera,character_event,character_event,learning,yes,no,0.722,26,36,score,,EVTOPTA_HERA_202;EVTDESC_HERA_202,events/faerun_heralds_events.txt
HERA.300,fae_hera.300,fae_hera,character_event,character_event,learning,yes,no,0.857,36,42,score;dead_call,HERA.301;HERA.302;HERA.303;HERA.304;HERA.305;HERA.306,EVTOPTA_HERA_300;EVTOPTB_HERA_300;EVTOPTC_HERA_300;EVTDESC_HERA_300,events/faerun_heralds_events.txt
HERA.301,fae_hera.301,fae_hera,character_event,character_event,learning,yes,no,0.500,1,2,score;dead_call;unsaved_scope,HERA.307,EVTOPTA_HERA_301;EVTDESC_HERA_301,events/faerun_heralds_events.txt
HERA.302,fae_hera.302,fae_hera,character_event,character_event,learning,yes,no,0.333,1,3,score;dead_call;unsaved_scope,HERA.308,EVTOPTA_HERA_302;EVTDESC_HERA_302,events/faerun_heralds_events.txt
HERA.303,fae_hera.303,fae_hera,character_event,character_event,learning,yes,no,0.500,1,2,score;dead_call;unsaved_scope,HERA.309,EVTOPTA_HERA_303;EVTDESC_HERA_303,events/faerun_heralds_events.txt
HERA.304,fae_hera.304,fae_hera,character_event,character_event,learning,yes,no,0.333,1,3,score;dead_call;unsaved_scope,HERA.310,EVTOPTA_HERA_304;EVTDESC_HERA_304,events/faerun_heralds_events.txt
HERA.305,fae_hera.305,fae_hera,character_event,character_event,learning,yes,no,0.250,1,4,score;dead_call;unsaved_scope,HERA.311,EVTOPTA_HERA_305;EVTDESC_HERA_305,events/faerun_heralds_events.txt
HERA.306,fae_hera.306,fae_hera,character_event,character_event,learning,yes,no,0.333,1,3,score;dead_call;unsaved_scope,HERA.312,EVTOPTA_HERA_306;EVTDESC_HERA_306,events/faerun_heralds_events.txt
HERA.307,fae_hera.307,fae_hera,character_event,character_event,realm,yes,no,0.200,2,10,score;from_scope;dead_call;unsaved_scope,HERA.313,EVTOPTA_HERA_307;EVTDESC_HERA_307,events/faerun_heralds_events.txt
HERA.308,fae_hera.308,fae_hera,character_event,character_event,intrigue,yes,no,0.333,2,6,score;from_scope;unsaved_scope,,EVTOPTA_HERA_308;EVTDESC_HERA_308,events/faerun_heralds_events.txt
HERA.309,fae_hera.309,fae_hera,character_event,character_event,intrigue,yes,no,0.333,2,6,score;from_scope;unsaved_scope,,EVTOPTA_HERA_309;EVTDESC_HERA_309,events/faerun_heralds_events.txt
HERA.310,fae_hera.310,fae_hera,character_event,character_event,realm,yes,no,0.000,0,2,score,,EVTOPTA_HERA_310;EVTDESC_HERA_310,events/faerun_heralds_events.txt
HERA.311,fae_hera.311,fae_hera,character_event,character_event,realm,yes,no,0.000,0,2,score,,EVTOPTA_HERA_311;EVTDESC_HERA_311,events/faerun_heralds_events.txt
HERA.312,fae_hera.312,fae_hera,character_event,character_event,intrigue,yes,no,0.000,0,2,score,,EVTOPTA_HERA_312;EVTDESC_HERA_312,events/faerun_heralds_events.txt
HERA.313,fae_hera.313,fae_hera,character_event,character_event,feast_activity,yes,no,0.400,6,15,score;from_scope;unsaved_scope,,EVTOPTA_HERA_313;EVTOPTB_HERA_313;EVTDESC_HERA_313,events/faerun_heralds_events.txt
HERA.314,fae_hera.314,fae_hera,letter_event,letter_event,default,yes,no,0.200,1,5,score;from_scope;unsaved_scope,HERA.316,EVTOPTA_HERA_314;EVTOPTB_HERA_314;EVTDESC_HERA_314,events/faerun_heralds_events.txt
HERA.315,fae_hera.315,fae_hera,letter_event,letter_event,default,yes,yes,1.000,0,0,,,EVTOPTA_HERA_315;EVTDESC_HERA_315,events/faerun_heralds_events.txt
HERA.316,fae_hera.316,fae_hera,letter_event,letter_event,default,yes,yes,1.000,0,0,,,EVTOPTA_HERA_316;EVTDESC_HERA_316,events/faerun_heralds_events.txt
HF.23780,fae_hf.23780,fae_hf,character_event,character_event,learning,yes,no,0.857,6,7,score,,EVTOPTAHF230041_ALT;EVTOPTBHF230041_ALT;EVTOPTCHF230041_ALT;EVTOPTDHF23003_ALT;EVTDESCHF23004,events/HF_religious_events.txt
HF.23781,fae_hf.23781,fae_hf,character_event,character_event,learning,yes,no,0.857,6,7,score,,EVTOPTAHF230042_ALT;EVTOPTBHF230042_ALT;EVTOPTCHF230042_ALT;EVTOPTDHF23003_ALT;EVTDESCHF23004,events/HF_religious_events.txt
HF.23782,fae_hf.23782,fae_hf,character_event,character_event,learning,yes,no,0.667,2,3,score,,EVTOPTAHF230043_ALT;EVTOPTDHF23004_ALT;EVTDESCHF23004,events/HF_religious_events.txt
HF.25512,fae_hf.25512,fae_hf,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,HF.25513,,events/HF_warrior_lodge_mission_events.txt
HF.25513,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/HF_warrior_lodge_mission_events.txt
HF.25514,fae_hf.25514,fae_hf,character_event,character_event,raid,yes,no,0.000,0,5,score,,EVTOPTAELDC25503;EVTDESCHF_25514,events/HF_warrior_lodge_mission_events.txt
HF.43308,fae_hf.43308,fae_hf,character_event,character_event,war,yes,no,0.000,0,1,score,,OK;EVTDESC_HF_43308,events/HF_saintly_bloodlines_events.txt
HFP.16004,fae_hfp.16004,fae_hfp,character_event,character_event,default,yes,no,0.429,3,7,score;from_scope;unsaved_scope,,,events/HFP_random_flavor_events.txt
HRP.1,fae_hrp.1,fae_hrp,character_event,character_event,travel,yes,no,0.286,2,7,score,,EVTOPTB62310;HRP_desc.1,events/faerun_harpers_events.txt
HRP.10,fae_hrp.10,fae_hrp,character_event,character_event,travel,yes,no,0.625,5,8,score;dead_call,HRP.9,fr_prepared_invasion_desc_opt.10a;HRP_desc.9a;HRP_desc.10,events/faerun_harpers_events.txt
HRP.100,fae_hrp.100,fae_hrp,character_event,character_event,realm,yes,no,0.667,2,3,score;dead_call;unsaved_scope,HRP.101,EVTOPTA_HRP_100;EVTDESC_HRP_100,events/faerun_harpers_events.txt
HRP.1000,fae_hrp.1000,fae_hrp,character_event,character_event,default,yes,no,0.125,2,16,score;dead_call,HRP.1001;HRP.500,,events/faerun_harpers_events.txt
HRP.1001,fae_hrp.1001,fae_hrp,character_event,character_event,default,yes,no,0.429,3,7,score;dead_call;unsaved_scope,HRP.1002,,events/faerun_harpers_events.txt
HRP.1002,fae_hrp.1002,fae_hrp,character_event,character_event,default,yes,no,0.667,2,3,score;from_scope;dead_call;unsaved_scope,HRP.1003,,events/faerun_harpers_events.txt
HRP.1003,,,society_quest_event,,,no,no,,,,society quest event; societies do not exist in CK3 (docs/mechanics_inventory.md),,,events/faerun_harpers_events.txt
HRP.1004,fae_hrp.1004,fae_hrp,character_event,character_event,default,yes,no,0.000,0,3,score;dead_call,HRP.1008,,events/faerun_harpers_events.txt
HRP.1005,fae_hrp.1005,fae_hrp,character_event,character_event,default,yes,no,0.000,0,3,score,,,events/faerun_harpers_events.txt
HRP.1008,fae_hrp.1008,fae_hrp,character_event,character_event,default,yes,no,0.638,44,69,score;from_scope;dead_call;unsaved_scope,10;11;11,,events/faerun_harpers_events.txt
HRP.101,fae_hrp.101,fae_hrp,character_event,character_event,stewardship,yes,no,0.515,17,33,score;unsaved_scope,,EVTOPTA_HRP_101;EVTOPTB_HRP_101;EVTOPTC_HRP_101;EVTDESC_HRP_101,events/faerun_harpers_events.txt
HRP.11,fae_hrp.11,fae_hrp,character_event,character_event,travel,yes,yes,1.000,0,0,,,fr_prepared_invasion_desc_opt.11a;HRP_desc.9a;HRP_desc.11,events/faerun_harpers_events.txt
HRP.110,fae_hrp.110,fae_hrp,character_event,character_event,default,yes,no,0.353,6,17,score;dead_call,HRP.111,,events/faerun_harpers_events.txt
HRP.111,fae_hrp.111,fae_hrp,character_event,character_event,default,yes,no,0.739,17,23,score,,,events/faerun_harpers_events.txt
HRP.12,fae_hrp.12,fae_hrp,character_event,character_event,travel,yes,yes,1.000,0,0,,,fr_prepared_invasion_desc_opt.12a;HRP_desc.12,events/faerun_harpers_events.txt
HRP.13,fae_hrp.13,fae_hrp,character_event,character_event,travel,yes,yes,1.000,0,0,,,fr_prepared_invasion_desc_opt.12a;HRP_desc.13,events/faerun_harpers_events.txt
HRP.14,fae_hrp.14,fae_hrp,character_event,character_event,travel,yes,yes,1.000,0,0,,,fr_prepared_invasion_desc_opt.12a;HRP_desc.14,events/faerun_harpers_events.txt
HRP.15,fae_hrp.15,fae_hrp,character_event,character_event,default,yes,no,0.333,1,3,score;dead_call,HRP.17,,events/faerun_harpers_events.txt
HRP.16,fae_hrp.16,fae_hrp,character_event,character_event,travel,yes,no,0.625,5,8,score;from_scope;unsaved_scope,,fr_prepared_invasion_desc_opt.16a;fr_prepared_invasion_desc.16b;fr_prepared_invasion_desc.16c;fr_prepared_invasion_desc.16f;fr_prepared_invasion_desc.16g,events/faerun_harpers_events.txt
HRP.17,fae_hrp.17,fae_hrp,narrative_event,character_event,travel,yes,no,0.091,1,11,score,,EVTOPTB62310;HRP_desc.17a;HRP_desc.17b;HRP_desc.17c;HRP_desc.17f;HRP_desc.17d,events/faerun_harpers_events.txt
HRP.2,fae_hrp.2,fae_hrp,narrative_event,character_event,travel,yes,no,0.333,3,9,score,,EVTOPTB62310;HRP_desc.2a;HRP_desc.2,events/faerun_harpers_events.txt
HRP.200,fae_hrp.200,fae_hrp,character_event,character_event,stewardship,yes,no,0.000,0,7,score;dead_call,HRP.201;HRP.203;HRP.205,EVTOPTA_HRP_200;EVTOPTB_HRP_200;EVTOPTC_HRP_200;EVTDESC_HRP_200,events/faerun_harpers_events.txt
HRP.201,fae_hrp.201,fae_hrp,character_event,character_event,party,yes,no,0.000,0,4,score;dead_call,HRP.202;HRP.202,EVTOPTA_HRP_201;EVTOPTB_HRP_201;EVTDESC_HRP_201,events/faerun_harpers_events.txt
HRP.202,fae_hrp.202,fae_hrp,character_event,character_event,party,yes,no,0.000,0,4,score;dead_call,HRP.207;HRP.207,EVTOPTA_HRP_202;EVTOPTB_HRP_202;EVTDESC_HRP_202,events/faerun_harpers_events.txt
HRP.203,fae_hrp.203,fae_hrp,character_event,character_event,feast_activity,yes,no,0.000,0,4,score;dead_call,HRP.204;HRP.204,EVTOPTA_HRP_203;EVTOPTB_HRP_203;EVTDESC_HRP_203,events/faerun_harpers_events.txt
HRP.204,fae_hrp.204,fae_hrp,character_event,character_event,feast_activity,yes,no,0.000,0,4,score;dead_call,HRP.207;HRP.207,EVTOPTA_HRP_204;EVTOPTB_HRP_204;EVTDESC_HRP_204,events/faerun_harpers_events.txt
HRP.205,fae_hrp.205,fae_hrp,character_event,character_event,learning,yes,no,0.000,0,4,score;dead_call,HRP.206;HRP.206,EVTOPTA_HRP_205;EVTOPTB_HRP_205;EVTDESC_HRP_205,events/faerun_harpers_events.txt
HRP.206,fae_hrp.206,fae_hrp,character_event,character_event,learning,yes,no,0.000,0,4,score;dead_call,HRP.207;HRP.207,EVTOPTA_HRP_206;EVTOPTB_HRP_206;EVTDESC_HRP_206,events/faerun_harpers_events.txt
HRP.207,fae_hrp.207,fae_hrp,character_event,character_event,stewardship,yes,no,0.500,1,2,score,,EVTOPTA_HRP_207;EVTDESC_HRP_207,events/faerun_harpers_events.txt
HRP.210,fae_hrp.210,fae_hrp,character_event,character_event,default,yes,no,0.353,6,17,score;dead_call,HRP.211,,events/faerun_harpers_events.txt
HRP.211,fae_hrp.211,fae_hrp,character_event,character_event,default,yes,no,0.727,16,22,score,,,events/faerun_harpers_events.txt
HRP.250,fae_hrp.250,fae_hrp,character_event,character_event,default,yes,no,0.400,4,10,score;from_scope;dead_call;unsaved_scope,HRP.251,,events/faerun_harpers_events.txt
HRP.251,fae_hrp.251,fae_hrp,character_event,character_event,default,yes,no,0.000,0,1,score;from_scope;dead_call;unsaved_scope,HRP.252,,events/faerun_harpers_events.txt
HRP.252,fae_hrp.252,fae_hrp,letter_event,letter_event,faith,yes,no,0.667,2,3,score,,EVTOPTA_kuo_tan_invite;EVTDESC_kuo_tan_invite,events/faerun_harpers_events.txt
HRP.3,fae_hrp.3,fae_hrp,character_event,character_event,default,yes,no,0.333,1,3,score,,,events/faerun_harpers_events.txt
HRP.300,fae_hrp.300,fae_hrp,character_event,character_event,martial,yes,no,0.000,0,1,score,,EVTOPTA_HRP_300;EVTDESC_HRP_300,events/faerun_harpers_events.txt
HRP.4,fae_hrp.4,fae_hrp,character_event,character_event,travel,yes,no,0.571,4,7,score;from_scope;dead_call;unsaved_scope,HRP.17,HRP_desc_opt.4a;HRP_desc.4,events/faerun_harpers_events.txt
HRP.5,fae_hrp.5,fae_hrp,character_event,character_event,default,yes,no,0.157,11,70,score;dead_call,HRP.15;HRP.12;HRP.13;HRP.14;HRP.8;HRP.6;HRP.7;HRP.5,,events/faerun_harpers_events.txt
HRP.500,fae_hrp.500,fae_hrp,character_event,character_event,default,yes,no,0.273,3,11,score,,,events/faerun_harpers_events.txt
HRP.501,fae_hrp.501,fae_hrp,letter_event,letter_event,default,yes,no,0.545,6,11,score;unsaved_scope,,ACCEPT;DECLINE;EVTDESC_HRP_501,events/faerun_harpers_events.txt
