ck3_id,ck2_province,county,barony,is_capital,ck2_history_terrain,bitmap_ck3_terrain,final_ck3_terrain,outcome
3446,2366,c_ardhi_kavu,b_kavu,yes,coastal,plains,plains,kept_rule
3447,2366,c_ardhi_kavu,b_luvu,no,coastal,desert,desert,kept_rule
3448,2367,c_hasira,b_shasira,yes,coastal,desert,desert,kept_rule
3449,2367,c_hasira,b_kashira,no,coastal,desert,desert,kept_rule
3450,2367,c_hasira,b_loshina,no,coastal,desert,desert,kept_rule
3451,2116,c_belhancol,b_belhancol,yes,coastal,desert,desert,kept_rule
3452,2116,c_belhancol,b_morosi,no,coastal,desert,desert,kept_rule
3453,2116,c_belhancol,b_mtwabako,no,coastal,desert,desert,kept_rule
3454,2390,c_moraan,b_moraan,yes,coastal,desert,desert,kept_rule
3455,2390,c_moraan,b_rini,no,coastal,desert,desert,kept_rule
3456,2390,c_moraan,b_babondo,no,coastal,desert,desert,kept_rule
3457,1624,c_wahasha,b_wanrifa,yes,coastal,desert,desert,kept_rule
3458,1622,c_almawt,b_marmadani,yes,coastal,desert,desert,kept_rule
3459,1623,c_sharira,b_farahah,yes,coastal,desert,desert,kept_rule
3468,1528,c_medina_al_afyal,b_medina_al_afyal,yes,jungle,plains,jungle,applied_capital
3469,1528,c_medina_al_afyal,b_gimba,no,jungle,jungle,jungle,already_agreed
3470,1528,c_medina_al_afyal,b_kayunhunga,no,jungle,hills,hills,kept_strong_bitmap
3471,1527,c_kasal,b_kasal,yes,jungle,plains,jungle,applied_capital
3472,1527,c_kasal,b_lyareka,no,jungle,jungle,jungle,already_agreed
3473,1521,c_al_kurtum,b_al_kurtum,yes,jungle,plains,jungle,applied_capital
3474,1522,c_bab_al_gaba,b_bab_al_gaba,yes,jungle,plains,jungle,applied_capital
3475,1522,c_bab_al_gaba,b_gadin,no,jungle,jungle,jungle,already_agreed
3476,1525,c_al_asirr,b_al_asirr,yes,jungle,jungle,jungle,already_agreed
3477,1525,c_al_asirr,b_bashera,no,jungle,jungle,jungle,already_agreed
3478,1525,c_al_asirr,b_taxal,no,jungle,plains,jungle,applied_weak_bitmap
3479,1523,c_the_calves,b_the_calves,yes,coastal,jungle,jungle,kept_rule
3480,1524,c_nahr_al_fil,b_nahr_al_fil,yes,jungle,plains,jungle,applied_capital
3481,1524,c_nahr_al_fil,b_bahandri,no,jungle,plains,jungle,applied_weak_bitmap
3482,1526,c_horn_of_afyal,b_horn_of_afyal,yes,jungle,plains,jungle,applied_capital
3483,1526,c_horn_of_afyal,b_wazikkar,no,jungle,plains,jungle,applied_weak_bitmap
3496,1593,c_maribar_island,b_samak,yes,coastal,desert,desert,kept_rule
3502,1596,c_pearl_banks,b_durrar,yes,coastal,plains,plains,kept_rule
3503,1605,c_ajayib,b_ajayib,yes,farmlands,plains,farmlands,applied_capital
3504,1605,c_ajayib,b_sadabulus,no,farmlands,plains,farmlands,applied_weak_bitmap
3505,1605,c_ajayib,b_buni,no,farmlands,plains,farmlands,applied_weak_bitmap
3528,1495,c_dawihi_island,b_sagat,yes,coastal,plains,plains,kept_rule
3532,1500,c_mahazaka,b_mahazaka,yes,jungle,jungle,jungle,already_agreed
3533,1503,c_tayaraan,b_tayaraan,yes,jungle,jungle,jungle,already_agreed
3534,1503,c_tayaraan,b_momayo,no,jungle,jungle,jungle,already_agreed
3535,1503,c_tayaraan,b_senza,no,jungle,jungle,jungle,already_agreed
3562,1613,c_naqq_and_qutil,b_al_ralilah,yes,coastal,plains,plains,kept_rule
3563,1615,c_eayan_aljunun,b_al_bariya,yes,coastal,plains,plains,kept_rule
3564,1614,c_thueban,b_al_dawhawa,yes,coastal,plains,plains,kept_rule
3565,2169,c_dirs,b_saasakhoura,yes,coastal,plains,plains,kept_rule
3566,1611,c_anklis_and_qusur,b_tall_fallunawa,yes,coastal,plains,plains,kept_rule
3567,1612,c_manhus_and_saliam,b_al_hamim,yes,coastal,plains,plains,kept_rule
3568,1610,c_dabab,b_al_sisarran,yes,coastal,plains,plains,kept_rule
3569,2166,c_al_zabdiyat,b_qudana,yes,coastal,plains,plains,kept_rule
3570,2167,c_masud_jazayir,b_bandar_al_saadat,yes,coastal,plains,plains,kept_rule
3571,1607,c_al_tarik_islands,b_bidbooth,yes,coastal,desert,desert,kept_rule
3572,2374,c_sayf,b_mahaireb,yes,coastal,desert,desert,kept_rule
3573,1608,c_tarikat_island,b_kharaifat,yes,coastal,desert,desert,kept_rule
3574,2168,c_jazayir_al_alfar,b_suralah,yes,coastal,plains,plains,kept_rule
3575,1531,c_uruk,b_uruk,yes,jungle,plains,jungle,applied_capital
3576,1531,c_uruk,b_jemdet,no,jungle,plains,jungle,applied_weak_bitmap
3577,1531,c_uruk,b_warka,no,jungle,plains,jungle,applied_weak_bitmap
3578,1532,c_misbahd,b_misbahd,yes,jungle,plains,jungle,applied_capital
3579,1532,c_misbahd,b_lakar,no,jungle,plains,jungle,applied_weak_bitmap
3580,1532,c_misbahd,b_adaba,no,jungle,plains,jungle,applied_weak_bitmap
3581,1530,c_jinutt,b_jinutt,yes,jungle,plains,jungle,applied_capital
3582,1530,c_jinutt,b_sarhak,no,jungle,plains,jungle,applied_weak_bitmap
3583,1530,c_jinutt,b_aprech,no,jungle,plains,jungle,applied_weak_bitmap
3584,1533,c_rubbans_tears,b_al_maralem,yes,coastal,plains,plains,kept_rule
3586,1618,c_jezarh_jadew,b_jebafi,yes,coastal,plains,plains,kept_rule
3587,1621,c_bender_adewah,b_tall_kuthah,yes,coastal,plains,plains,kept_rule
3588,1619,c_jezarh_shemshar,b_al_qusanawat,yes,coastal,jungle,jungle,kept_rule
3589,1620,c_bender_berdh,b_el_gamahimiya,yes,coastal,plains,plains,kept_rule
3590,2165,c_leneta,b_bidburaq,yes,coastal,plains,plains,kept_rule
3591,1534,c_jezarh_mar,b_dawarout,yes,coastal,plains,plains,kept_rule
3592,2163,c_mergu_saah,b_madirah,yes,coastal,plains,plains,kept_rule
3593,2162,c_jezarh_mah_alewd,b_amudani,yes,coastal,plains,plains,kept_rule
3594,1535,c_serzeman_bamar,b_al_salakamah,yes,coastal,plains,plains,kept_rule
3595,2164,c_jezarh_restakhaz,b_karza,yes,coastal,plains,plains,kept_rule
3596,2493,c_menzoberranzan,b_quellarzorl,yes,subterranean,taiga,mountains,applied_capital
3597,2503,c_ched_nasad,b_ched_nasad,yes,subterranean,mountains,mountains,already_agreed
3598,2494,c_bauthwaf,b_the_mantle,yes,subterranean,forest,mountains,applied_capital
3599,306,c_mt_hotenow,b_glaurimm_keep,yes,mountain,forest,mountains,applied_capital
3600,306,c_mt_hotenow,b_gauntlgrym,no,mountain,mountains,mountains,already_agreed
3601,2502,c_gracklstugh,b_gracklstugh,yes,subterranean,wetlands,mountains,applied_capital
3602,2443,c_eryndlyn,b_eryndlyn,yes,subterranean,hills,mountains,applied_capital
3603,2443,c_eryndlyn,b_five_pillars,no,subterranean,hills,hills,kept_strong_bitmap
3604,2445,c_kanaglym,b_kanaglym,yes,subterranean,hills,mountains,applied_capital
3605,2445,c_kanaglym,b_nepenthe_basin,no,subterranean,hills,hills,kept_strong_bitmap
3606,2445,c_kanaglym,b_hunnabar,no,subterranean,hills,hills,kept_strong_bitmap
3607,2241,c_dolblunde,b_dolblunde,yes,subterranean,hills,mountains,applied_capital
3608,2441,c_splendarrmornn,b_adamantine_palace,yes,subterranean,mountains,mountains,already_agreed
3609,2441,c_splendarrmornn,b_splendarrmornn,no,subterranean,hills,hills,kept_strong_bitmap
3610,1408,c_loagrann,b_deadstone_cleft,yes,mountain,hills,mountains,applied_capital
3611,1408,c_loagrann,b_orlbar,no,mountain,taiga,taiga,kept_strong_bitmap
3612,2474,c_east_keep,b_east_keep,yes,subterranean,mountains,mountains,already_agreed
3613,2474,c_east_keep,b_wyrmstrike_mines,no,subterranean,mountains,mountains,already_agreed
3614,2474,c_east_keep,b_mithril_pick_hall,no,subterranean,mountains,mountains,already_agreed
3615,2477,c_north_peak,b_north_peak,yes,subterranean,hills,mountains,applied_capital
3616,2477,c_north_peak,b_fellridge,no,subterranean,hills,hills,kept_strong_bitmap
3617,2477,c_north_peak,b_vigilant_towers,no,subterranean,hills,hills,kept_strong_bitmap
3618,1407,c_high_gap,b_obrynns_landing,yes,mountain,hills,mountains,applied_capital
3619,1407,c_high_gap,b_lothamar,no,mountain,hills,hills,kept_strong_bitmap
3620,2442,c_nether_mountains,b_nether_keep,yes,subterranean,hills,mountains,applied_capital
3621,2442,c_nether_mountains,b_ammarindar,no,subterranean,hills,hills,kept_strong_bitmap
3622,2446,c_yaunoroth,b_citadel_yaunoroth,yes,subterranean,mountains,mountains,already_agreed
3623,2446,c_yaunoroth,b_yaunoroth,no,subterranean,mountains,mountains,already_agreed
3624,2446,c_yaunoroth,b_helmmas_hall,no,subterranean,mountains,mountains,already_agreed
3625,1449,c_dekanter,b_dekanter,yes,subterranean,mountains,mountains,already_agreed
3626,1449,c_dekanter,b_dethdor,no,subterranean,mountains,mountains,already_agreed
3627,1150,c_naurogloth,b_rrinlurgh,yes,mountain,hills,mountains,applied_capital
3628,1150,c_naurogloth,b_sstharalam,no,mountain,hills,hills,kept_strong_bitmap
3629,1150,c_naurogloth,b_sstissamuun,no,mountain,hills,hills,kept_strong_bitmap
3630,1340,c_ironfang_deep,b_ironfang_deep,yes,subterranean,mountains,mountains,already_agreed
3631,1340,c_ironfang_deep,b_thogh,no,subterranean,mountains,mountains,already_agreed
3632,1340,c_ironfang_deep,b_zigila,no,subterranean,mountains,mountains,already_agreed
3633,1340,c_ironfang_deep,b_dhoggari,no,subterranean,mountains,mountains,already_agreed
3634,1342,c_bronzehelms,b_bronzehelms,yes,subterranean,hills,mountains,applied_capital
3635,1342,c_bronzehelms,b_bigwahr,no,subterranean,hills,hills,kept_strong_bitmap
3636,1341,c_old_drivendelve,b_drivendelve,yes,subterranean,mountains,mountains,already_agreed
3637,1341,c_old_drivendelve,b_khagkohldur,no,subterranean,mountains,mountains,already_agreed
3638,2506,c_dunspeirrin,b_dunspeirrin,yes,subterranean,mountains,mountains,already_agreed
3639,2505,c_drik_hargunen,b_drik_hargunen,yes,subterranean,mountains,mountains,already_agreed
3643,2560,c_undraeth,b_undraeth,yes,subterranean,mountains,mountains,already_agreed
3644,2523,c_fireforges,b_fireforges,yes,subterranean,mountains,mountains,already_agreed
3645,2523,c_fireforges,b_torvudd,no,subterranean,mountains,mountains,already_agreed
3646,2522,c_khaelud,b_khaelud,yes,subterranean,hills,mountains,applied_capital
3647,2522,c_khaelud,b_thordenak,no,subterranean,hills,hills,kept_strong_bitmap
3649,2558,c_deep_imaskar,b_planners_citadel,yes,subterranean,steppe,mountains,applied_capital
3650,2558,c_deep_imaskar,b_deep_imaskar,no,subterranean,hills,hills,kept_strong_bitmap
3651,2558,c_deep_imaskar,b_purple_library,no,subterranean,hills,hills,kept_strong_bitmap
3652,2518,c_qarlondrar,b_qarlondrar,yes,subterranean,mountains,mountains,already_agreed
3653,2518,c_qarlondrar,b_cave_of_sighs,no,subterranean,mountains,mountains,already_agreed
3654,2518,c_qarlondrar,b_gorfaern,no,subterranean,mountains,mountains,already_agreed
3655,851,c_firepeaks,b_siremun,yes,mountain,mountains,mountains,already_agreed
3656,851,c_firepeaks,b_natoigo,no,mountain,hills,hills,kept_strong_bitmap
3657,851,c_firepeaks,b_diarintarj,no,mountain,steppe,steppe,kept_strong_bitmap
3658,2521,c_raskuldin,b_raskuldin,yes,subterranean,mountains,mountains,already_agreed
3659,2521,c_raskuldin,b_gorduun,no,subterranean,mountains,mountains,already_agreed
3660,2521,c_raskuldin,b_skull_peak,no,subterranean,mountains,mountains,already_agreed
3661,2525,c_utuerth,b_utuerth,yes,hills,hills,hills,already_agreed
3662,2525,c_utuerth,b_white_sand,no,hills,steppe,steppe,kept_strong_bitmap
3663,2559,c_ikemmu,b_makthar,yes,subterranean,plains,mountains,applied_capital
3664,2559,c_ikemmu,b_pyton,no,subterranean,hills,hills,kept_strong_bitmap
3665,2520,c_ahruukar,b_ahruukar,yes,subterranean,hills,mountains,applied_capital
3666,2520,c_ahruukar,b_arau,no,subterranean,hills,hills,kept_strong_bitmap
3667,2520,c_ahruukar,b_vardetor,no,subterranean,mountains,mountains,already_agreed
3668,847,c_songfarla,b_songfarla,yes,hills,hills,hills,already_agreed
3669,847,c_songfarla,b_gilded_nugget,no,hills,hills,hills,already_agreed
3670,847,c_songfarla,b_covarrkar_cave,no,hills,hills,hills,already_agreed
3672,2519,c_harheldur,b_harheldur,yes,subterranean,mountains,mountains,already_agreed
3673,2519,c_harheldur,b_mordinsonn,no,subterranean,mountains,mountains,already_agreed
3674,2519,c_harheldur,b_firedelves,no,subterranean,mountains,mountains,already_agreed
3676,2450,c_maerimydra,b_castle_maerimydra,yes,subterranean,plains,mountains,applied_capital
3677,2451,c_zanhoriloch,b_castle_zanhoriloch,yes,subterranean,plains,mountains,applied_capital
3678,2451,c_zanhoriloch,b_mhorilot,no,subterranean,plains,mountains,applied_weak_bitmap
3681,2463,c_thunderholme,b_thunderholme,yes,subterranean,mountains,mountains,already_agreed
3682,2463,c_thunderholme,b_high_crimmond,no,subterranean,mountains,mountains,already_agreed
3683,2415,c_tethyamar,b_tethyamar,yes,subterranean,mountains,mountains,already_agreed
3684,2415,c_tethyamar,b_ironthrone,no,subterranean,mountains,mountains,already_agreed
3685,2415,c_tethyamar,b_helgrinns_arch,no,subterranean,mountains,mountains,already_agreed
3686,2469,c_turnback_mountain,b_aefarn_citadel,yes,subterranean,hills,mountains,applied_capital
3687,2469,c_turnback_mountain,b_aefarn,no,subterranean,hills,hills,kept_strong_bitmap
3688,2469,c_turnback_mountain,b_house_of_gold,no,subterranean,mountains,mountains,already_agreed
3696,2594,c_iltkazar,b_iltkazar,yes,subterranean,hills,mountains,applied_capital
3697,2594,c_iltkazar,b_mith_baraks_hall,no,subterranean,mountains,mountains,already_agreed
3698,2440,c_mount_sarengard,b_sarengard_keep,yes,subterranean,plains,mountains,applied_capital
3699,2440,c_mount_sarengard,b_vault_of_cloaked_midnight,no,subterranean,plains,mountains,applied_weak_bitmap
3700,2652,c_brightaxe_hall,b_brightaxe_hall,yes,subterranean,mountains,mountains,already_agreed
3701,2651,c_guallidurth,b_guallidurth,yes,subterranean,mountains,mountains,already_agreed
3702,2694,c_undermountain,b_the_mad_wizards_lair,yes,subterranean,mountains,mountains,already_agreed
3703,2697,c_lair_of_the_eye,b_lair_of_the_eye,yes,subterranean,hills,mountains,applied_capital
3704,2696,c_skullport,b_the_port,yes,subterranean,hills,mountains,applied_capital
3705,2695,c_sargauth,b_the_promenade,yes,subterranean,plains,mountains,applied_capital
