field,value,uses
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1922, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1922, key='culture', op='=', value='centaur', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1923, key='picture', op='=', value='GFX_evt_centaur_1', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1926, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1927, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1928, key='culture', op='=', value='goblin', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1929, key='culture', op='=', value='batiri', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1930, key='culture', op='=', value='bakemono', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1931, key='culture', op='=', value='hobgoblin', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1932, key='culture', op='=', value='bugbear', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1935, key='picture', op='=', value='GFX_evt_goblins', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1938, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1939, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1940, key='culture', op='=', value='orc', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1941, key='culture', op='=', value='orog', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1942, key='culture', op='=', value='tanarukk', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1945, key='picture', op='=', value='GFX_evt_orcs', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1948, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1949, key='OR', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1950, key='culture_group', op='=', value='taan_group', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1951, key='culture', op='=', value='shaaran', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1952, key='culture', op='=', value='arkaiun', quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1953, key='culture', op='=', value='nar', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1956, key='picture', op='=', value='GFX_evt_steppe_mercenaries', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,GFX_evt_heretic,1
picture,GFX_evt_blue_fire_2,1
picture,GFX_evt_plague_doctor,1
picture,GFX_evt_war_planning,1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1284, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1284, key='is_female', op='=', value=False, quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1285, key='picture', op='=', value='GFX_evt_vikings_arriving_oldgods', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1288, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1288, key='is_female', op='=', value=True, quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1289, key='picture', op='=', value='GFX_evt_norse_tempest', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1429, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1429, key='is_female', op='=', value=False, quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1430, key='picture', op='=', value='GFX_evt_vikings_arriving_oldgods', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,"Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1433, key='trigger', op='=', value=Block(entries=[Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1433, key='is_female', op='=', value=True, quoted_key=False, quoted_value=False)], end_comments=[], multiline=False), quoted_key=False, quoted_value=False), Node(leading_comments=[], trailing_comment=None, blank_before=False, line=1434, key='picture', op='=', value='GFX_evt_norse_tempest', quoted_key=False, quoted_value=False)], end_comments=[], multiline=False)",1
picture,GFX_evt_camaraderie,1
picture,GFX_evt_plane_shadowfell_1,1
picture,GFX_evt_adventurers_7,1
picture,GFX_evt_waterdeep_4,1
picture,GFX_evt_plane_hell_1,1
picture,GFX_evt_king_of_shadows_1,1
picture,GFX_evt_mephisto_1,1
picture,GFX_evt_shade_enclave_1,1
picture,GFX_evt_shining_crusade_1,1
picture,GFX_evt_shining_crusade_2,1
picture,GFX_evt_dwarf_hold_1,1
picture,GFX_evt_necromancer2,1
picture,GFX_evt_moors,1
picture,GFX_evt_magic,1
picture,GFX_evt_doctor_tending_to_sick,1
picture,GFX_evt_child_talking,1
picture,GFX_evt_drow_1,1
picture,GFX_evt_orc_pantheon_1,1
border,GFX_event_normal_frame_religion,345
border,GFX_event_normal_frame_war,108
border,GFX_event_normal_frame_intrigue,71
border,GFX_event_letter_frame_religion,28
border,GFX_event_normal_frame_economy,27
border,GFX_event_normal_frame_diplomacy,20
border,GFX_event_narrative_frame_war,9
border,GFX_event_narrative_frame_religion,3
border,GFX_event_long_frame_war,2
border,GFX_event_letter_frame_war,1
border,GFX_event_letter_frame_intrigue,1
border,GFX_event_narrative_frame_diplomacy,1
border,GFX_event_letter_frame_diplomacy,1
